,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
60,1997-11-27,Dynamo Kyiv,PSV,ua,nl,1.0,1.0,0.5
61,1997-11-27,Porto,Olympiacos,pt,gr,2.0,1.0,0.0
62,1997-11-27,Manchester Utd,Košice,eng,sk,3.0,0.0,0.0
63,1997-11-27,Rosenborg,Real Madrid,no,es,2.0,0.0,0.0
65,1997-12-10,Real Madrid,Porto,es,pt,4.0,0.0,0.0
66,1997-12-10,Sporting CP,Lierse,pt,be,2.0,1.0,0.0
67,1997-12-10,Leverkusen,Monaco,de,fr,2.0,2.0,0.5
68,1997-12-10,Sparta Prague,Dortmund,cz,de,0.0,3.0,1.0
69,1997-12-10,Newcastle Utd,Dynamo Kyiv,eng,ua,2.0,0.0,0.0
70,1997-12-10,Galatasaray,Parma,tr,it,1.0,1.0,0.5
71,1997-12-10,PSV,Barcelona,nl,es,2.0,2.0,0.5
72,1997-12-10,Košice,Feyenoord,sk,nl,0.0,1.0,1.0
73,1997-12-10,Bayern Munich,Göteborg,de,se,0.0,1.0,1.0
74,1997-12-10,Paris S-G,Beşiktaş,fr,tr,2.0,1.0,0.0
75,1997-12-10,Olympiacos,Rosenborg,gr,no,2.0,2.0,0.5
76,1997-12-10,Juventus,Manchester Utd,it,eng,1.0,0.0,0.0
78,1998-03-04,Bayern Munich,Dortmund,de,de,0.0,0.0,0.5
79,1998-03-04,Leverkusen,Real Madrid,de,es,1.0,1.0,0.5
80,1998-03-04,Juventus,Dynamo Kyiv,it,ua,1.0,1.0,0.5
81,1998-03-04,Monaco,Manchester Utd,fr,eng,0.0,0.0,0.5
82,1998-03-18,Dynamo Kyiv,Juventus,ua,it,1.0,4.0,1.0
83,1998-03-18,Dortmund,Bayern Munich,de,de,1.0,0.0,0.0
84,1998-03-18,Manchester Utd,Monaco,eng,fr,1.0,1.0,0.5
85,1998-03-18,Real Madrid,Leverkusen,es,de,3.0,0.0,0.0
86,1998-04-01,Real Madrid,Dortmund,es,de,2.0,0.0,0.0
87,1998-04-01,Juventus,Monaco,it,fr,4.0,1.0,0.0
88,1998-04-15,Monaco,Juventus,fr,it,3.0,2.0,0.0
89,1998-04-15,Dortmund,Real Madrid,de,es,0.0,0.0,0.5
90,1998-05-20,Juventus,Real Madrid,it,es,0.0,1.0,1.0
