,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
81,2023-11-29,Bayern Munich,FC Copenhagen,de,dk,0.0,0.0,0.5
82,2023-11-29,Real Madrid,Napoli,es,it,4.0,2.0,0.0
83,2023-11-29,Real Sociedad,RB Salzburg,es,at,0.0,0.0,0.5
85,2023-12-12,Lens,Sevilla,fr,es,2.0,1.0,0.0
86,2023-12-12,PSV Eindhoven,Arsenal,nl,eng,1.0,1.0,0.5
87,2023-12-12,Manchester Utd,Bayern Munich,eng,de,0.0,1.0,1.0
88,2023-12-12,FC Copenhagen,Galatasaray,dk,tr,1.0,0.0,0.0
89,2023-12-12,Inter,Real Sociedad,it,es,0.0,0.0,0.5
90,2023-12-12,RB Salzburg,Benfica,at,pt,1.0,3.0,1.0
91,2023-12-12,Union Berlin,Real Madrid,de,es,2.0,3.0,1.0
92,2023-12-12,Napoli,Braga,it,pt,2.0,0.0,0.0
93,2023-12-13,RB Leipzig,Young Boys,de,ch,2.0,1.0,0.0
94,2023-12-13,Red Star,Manchester City,rs,eng,2.0,3.0,1.0
95,2023-12-13,Newcastle Utd,Milan,eng,it,1.0,2.0,1.0
96,2023-12-13,Porto,Shakhtar,pt,ua,5.0,3.0,0.0
97,2023-12-13,Celtic,Feyenoord,sct,nl,2.0,1.0,0.0
98,2023-12-13,Antwerp,Barcelona,be,es,3.0,2.0,0.0
99,2023-12-13,Dortmund,Paris S-G,de,fr,1.0,1.0,0.5
100,2023-12-13,Atlético Madrid,Lazio,es,it,2.0,0.0,0.0
102,2024-02-13,RB Leipzig,Real Madrid,de,es,0.0,1.0,1.0
103,2024-02-13,FC Copenhagen,Manchester City,dk,eng,1.0,3.0,1.0
104,2024-02-14,Lazio,Bayern Munich,it,de,1.0,0.0,0.0
105,2024-02-14,Paris S-G,Real Sociedad,fr,es,2.0,0.0,0.0
106,2024-02-20,PSV Eindhoven,Dortmund,nl,de,1.0,1.0,0.5
107,2024-02-20,Inter,Atlético Madrid,it,es,1.0,0.0,0.0
108,2024-02-21,Porto,Arsenal,pt,eng,1.0,0.0,0.0
109,2024-02-21,Napoli,Barcelona,it,es,1.0,1.0,0.5
110,2024-03-05,Bayern Munich,Lazio,de,it,3.0,0.0,0.0
111,2024-03-05,Real Sociedad,Paris S-G,es,fr,1.0,2.0,1.0
112,2024-03-06,Manchester City,FC Copenhagen,eng,dk,3.0,1.0,0.0
113,2024-03-06,Real Madrid,RB Leipzig,es,de,1.0,1.0,0.5
114,2024-03-12,Arsenal,Porto,eng,pt,1.0,0.0,0.0
115,2024-03-12,Barcelona,Napoli,es,it,3.0,1.0,0.0
116,2024-03-13,Dortmund,PSV Eindhoven,de,nl,2.0,0.0,0.0
117,2024-03-13,Atlético Madrid,Inter,es,it,2.0,1.0,0.0
118,2024-04-09,Arsenal,Bayern Munich,eng,de,2.0,2.0,0.5
119,2024-04-09,Real Madrid,Manchester City,es,eng,3.0,3.0,0.5
120,2024-04-10,Atlético Madrid,Dortmund,es,de,2.0,1.0,0.0
121,2024-04-10,Paris S-G,Barcelona,fr,es,2.0,3.0,1.0
122,2024-04-16,Barcelona,Paris S-G,es,fr,1.0,4.0,1.0
123,2024-04-16,Dortmund,Atlético Madrid,de,es,4.0,2.0,0.0
124,2024-04-17,Manchester City,Real Madrid,eng,es,1.0,1.0,0.5
125,2024-04-17,Bayern Munich,Arsenal,de,eng,1.0,0.0,0.0
126,2024-04-30,Bayern Munich,Real Madrid,de,es,2.0,2.0,0.5
127,2024-05-01,Dortmund,Paris S-G,de,fr,1.0,0.0,0.0
128,2024-05-07,Paris S-G,Dortmund,fr,de,0.0,1.0,1.0
129,2024-05-08,Real Madrid,Bayern Munich,es,de,2.0,1.0,0.0
130,2024-06-01,Dortmund,Real Madrid,de,es,0.0,2.0,1.0
