,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
98,2018-12-12,Young Boys,Juventus,ch,it,2.0,1.0,0.0
99,2018-12-12,Ajax,Bayern Munich,nl,de,3.0,3.0,0.5
100,2018-12-12,Shakhtar,Lyon,ua,fr,1.0,1.0,0.5
102,2019-02-12,Manchester Utd,Paris S-G,eng,fr,0.0,2.0,1.0
103,2019-02-12,Roma,Porto,it,pt,2.0,1.0,0.0
104,2019-02-13,Tottenham,Dortmund,eng,de,3.0,0.0,0.0
105,2019-02-13,Ajax,Real Madrid,nl,es,1.0,2.0,1.0
106,2019-02-19,Liverpool,Bayern Munich,eng,de,0.0,0.0,0.5
107,2019-02-19,Lyon,Barcelona,fr,es,0.0,0.0,0.5
108,2019-02-20,Schalke 04,Manchester City,de,eng,2.0,3.0,1.0
109,2019-02-20,Atlético Madrid,Juventus,es,it,2.0,0.0,0.0
110,2019-03-05,Real Madrid,Ajax,es,nl,1.0,4.0,1.0
111,2019-03-05,Dortmund,Tottenham,de,eng,0.0,1.0,1.0
112,2019-03-06,Porto,Roma,pt,it,3.0,1.0,0.0
113,2019-03-06,Paris S-G,Manchester Utd,fr,eng,1.0,3.0,1.0
114,2019-03-12,Manchester City,Schalke 04,eng,de,7.0,0.0,0.0
115,2019-03-12,Juventus,Atlético Madrid,it,es,3.0,0.0,0.0
116,2019-03-13,Barcelona,Lyon,es,fr,5.0,1.0,0.0
117,2019-03-13,Bayern Munich,Liverpool,de,eng,1.0,3.0,1.0
118,2019-04-09,Liverpool,Porto,eng,pt,2.0,0.0,0.0
119,2019-04-09,Tottenham,Manchester City,eng,eng,1.0,0.0,0.0
120,2019-04-10,Manchester Utd,Barcelona,eng,es,0.0,1.0,1.0
121,2019-04-10,Ajax,Juventus,nl,it,1.0,1.0,0.5
122,2019-04-16,Juventus,Ajax,it,nl,1.0,2.0,1.0
123,2019-04-16,Barcelona,Manchester Utd,es,eng,3.0,0.0,0.0
124,2019-04-17,Porto,Liverpool,pt,eng,1.0,4.0,1.0
125,2019-04-17,Manchester City,Tottenham,eng,eng,4.0,3.0,0.0
126,2019-04-30,Tottenham,Ajax,eng,nl,0.0,1.0,1.0
127,2019-05-01,Barcelona,Liverpool,es,eng,3.0,0.0,0.0
128,2019-05-07,Liverpool,Barcelona,eng,es,4.0,0.0,0.0
129,2019-05-08,Ajax,Tottenham,nl,eng,2.0,3.0,1.0
130,2019-06-01,Tottenham,Liverpool,eng,eng,0.0,2.0,1.0
