,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
117,2015-03-18,Dortmund,Juventus,de,it,0.0,3.0,1.0
118,2015-04-14,Atlético Madrid,Real Madrid,es,es,0.0,0.0,0.5
119,2015-04-14,Juventus,Monaco,it,fr,1.0,0.0,0.0
120,2015-04-15,Porto,Bayern Munich,pt,de,3.0,1.0,0.0
121,2015-04-15,Paris S-G,Barcelona,fr,es,1.0,3.0,1.0
122,2015-04-21,Barcelona,Paris S-G,es,fr,2.0,0.0,0.0
123,2015-04-21,Bayern Munich,Porto,de,pt,6.0,1.0,0.0
124,2015-04-22,Real Madrid,Atlético Madrid,es,es,1.0,0.0,0.0
125,2015-04-22,Monaco,Juventus,fr,it,0.0,0.0,0.5
126,2015-05-05,Juventus,Real Madrid,it,es,2.0,1.0,0.0
127,2015-05-06,Barcelona,Bayern Munich,es,de,3.0,0.0,0.0
128,2015-05-12,Bayern Munich,Barcelona,de,es,3.0,2.0,0.0
129,2015-05-13,Real Madrid,Juventus,es,it,1.0,1.0,0.5
130,2015-06-06,Juventus,Barcelona,it,es,1.0,3.0,1.0
