,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
115,2018-03-13,Roma,Shakhtar,it,ua,1.0,0.0,0.0
116,2018-03-14,Beşiktaş,Bayern Munich,tr,de,1.0,3.0,1.0
117,2018-03-14,Barcelona,Chelsea,es,eng,3.0,0.0,0.0
118,2018-04-03,Sevilla,Bayern Munich,es,de,1.0,2.0,1.0
119,2018-04-03,Juventus,Real Madrid,it,es,0.0,3.0,1.0
120,2018-04-04,Liverpool,Manchester City,eng,eng,3.0,0.0,0.0
121,2018-04-04,Barcelona,Roma,es,it,4.0,1.0,0.0
122,2018-04-10,Manchester City,Liverpool,eng,eng,1.0,2.0,1.0
123,2018-04-10,Roma,Barcelona,it,es,3.0,0.0,0.0
124,2018-04-11,Bayern Munich,Sevilla,de,es,0.0,0.0,0.5
125,2018-04-11,Real Madrid,Juventus,es,it,1.0,3.0,1.0
126,2018-04-24,Liverpool,Roma,eng,it,5.0,2.0,0.0
127,2018-04-25,Bayern Munich,Real Madrid,de,es,1.0,2.0,1.0
128,2018-05-01,Real Madrid,Bayern Munich,es,de,2.0,2.0,0.5
129,2018-05-02,Roma,Liverpool,it,eng,4.0,2.0,0.0
130,2018-05-26,Real Madrid,Liverpool,es,eng,3.0,1.0,0.0
