Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2018-2019,Group stage,5,2018-11-27,Juventus,Valencia,it,es,1,0,1.0
2018-2019,Group stage,5,2018-11-27,Lyon,Manchester City,fr,eng,2,2,0.5
2018-2019,Group stage,5,2018-11-27,Hoffenheim,Shakhtar,de,ua,2,3,0.0
2018-2019,Group stage,5,2018-11-27,Bayern Munich,Benfica,de,pt,5,1,1.0
2018-2019,Group stage,5,2018-11-28,Atlético Madrid,Monaco,es,fr,2,0,1.0
2018-2019,Group stage,5,2018-11-28,Tottenham,Inter,eng,it,1,0,1.0
2018-2019,Group stage,5,2018-11-28,Porto,Schalke 04,pt,de,3,1,1.0
2018-2019,Group stage,5,2018-11-28,Loko Moscow,Galatasaray,ru,tr,2,0,1.0
2018-2019,Group stage,5,2018-11-28,Paris S-G,Liverpool,fr,eng,2,1,1.0
2018-2019,Group stage,5,2018-11-28,Dortmund,Club Brugge,de,be,0,0,0.5
2018-2019,Group stage,5,2018-11-28,Napoli,Red Star,it,rs,3,1,1.0
2018-2019,Group stage,5,2018-11-28,PSV Eindhoven,Barcelona,nl,es,1,2,0.0
2018-2019,Group stage,6,2018-12-11,Schalke 04,Loko Moscow,de,ru,1,0,1.0
2018-2019,Group stage,6,2018-12-11,Liverpool,Napoli,eng,it,1,0,1.0
2018-2019,Group stage,6,2018-12-11,Galatasaray,Porto,tr,pt,2,3,0.0
2018-2019,Group stage,6,2018-12-11,Red Star,Paris S-G,rs,fr,1,4,0.0
2018-2019,Group stage,6,2018-12-11,Monaco,Dortmund,fr,de,0,2,0.0
2018-2019,Group stage,6,2018-12-11,Club Brugge,Atlético Madrid,be,es,0,0,0.5
2018-2019,Group stage,6,2018-12-11,Barcelona,Tottenham,es,eng,1,1,0.5
2018-2019,Group stage,6,2018-12-11,Inter,PSV Eindhoven,it,nl,1,1,0.5
2018-2019,Group stage,6,2018-12-12,Viktoria Plzeň,Roma,cz,it,2,1,1.0
2018-2019,Group stage,6,2018-12-12,Real Madrid,CSKA Moscow,es,ru,0,3,0.0
2018-2019,Group stage,6,2018-12-12,Manchester City,Hoffenheim,eng,de,2,1,1.0
2018-2019,Group stage,6,2018-12-12,Benfica,AEK Athens,pt,gr,1,0,1.0
2018-2019,Group stage,6,2018-12-12,Valencia,Manchester Utd,es,eng,2,1,1.0
2018-2019,Group stage,6,2018-12-12,Young Boys,Juventus,ch,it,2,1,1.0
2018-2019,Group stage,6,2018-12-12,Ajax,Bayern Munich,nl,de,3,3,0.5
2018-2019,Group stage,6,2018-12-12,Shakhtar,Lyon,ua,fr,1,1,0.5
2018-2019,Round of 16,,2019-02-12,Manchester Utd,Paris S-G,eng,fr,0,2,0.0
2018-2019,Round of 16,,2019-02-12,Roma,Porto,it,pt,2,1,1.0
2018-2019,Round of 16,,2019-02-13,Tottenham,Dortmund,eng,de,3,0,1.0
2018-2019,Round of 16,,2019-02-13,Ajax,Real Madrid,nl,es,1,2,0.0
2018-2019,Round of 16,,2019-02-19,Liverpool,Bayern Munich,eng,de,0,0,0.5
2018-2019,Round of 16,,2019-02-19,Lyon,Barcelona,fr,es,0,0,0.5
2018-2019,Round of 16,,2019-02-20,Schalke 04,Manchester City,de,eng,2,3,0.0
2018-2019,Round of 16,,2019-02-20,Atlético Madrid,Juventus,es,it,2,0,1.0
2018-2019,Round of 16,,2019-03-05,Real Madrid,Ajax,es,nl,1,4,0.0
2018-2019,Round of 16,,2019-03-05,Dortmund,Tottenham,de,eng,0,1,0.0
2018-2019,Round of 16,,2019-03-06,Porto,Roma,pt,it,3,1,1.0
2018-2019,Round of 16,,2019-03-06,Paris S-G,Manchester Utd,fr,eng,1,3,0.0
2018-2019,Round of 16,,2019-03-12,Manchester City,Schalke 04,eng,de,7,0,1.0
2018-2019,Round of 16,,2019-03-12,Juventus,Atlético Madrid,it,es,3,0,1.0
2018-2019,Round of 16,,2019-03-13,Barcelona,Lyon,es,fr,5,1,1.0
2018-2019,Round of 16,,2019-03-13,Bayern Munich,Liverpool,de,eng,1,3,0.0
2018-2019,Quarter-finals,,2019-04-09,Liverpool,Porto,eng,pt,2,0,1.0
2018-2019,Quarter-finals,,2019-04-09,Tottenham,Manchester City,eng,eng,1,0,1.0
2018-2019,Quarter-finals,,2019-04-10,Manchester Utd,Barcelona,eng,es,0,1,0.0
2018-2019,Quarter-finals,,2019-04-10,Ajax,Juventus,nl,it,1,1,0.5
2018-2019,Quarter-finals,,2019-04-16,Juventus,Ajax,it,nl,1,2,0.0
2018-2019,Quarter-finals,,2019-04-16,Barcelona,Manchester Utd,es,eng,3,0,1.0
2018-2019,Quarter-finals,,2019-04-17,Porto,Liverpool,pt,eng,1,4,0.0
2018-2019,Quarter-finals,,2019-04-17,Manchester City,Tottenham,eng,eng,4,3,1.0
2018-2019,Semi-finals,,2019-04-30,Tottenham,Ajax,eng,nl,0,1,0.0
2018-2019,Semi-finals,,2019-05-01,Barcelona,Liverpool,es,eng,3,0,1.0
2018-2019,Semi-finals,,2019-05-07,Liverpool,Barcelona,eng,es,4,0,1.0
2018-2019,Semi-finals,,2019-05-08,Ajax,Tottenham,nl,eng,2,3,0.0
2018-2019,Final,,2019-06-01,Tottenham,Liverpool,eng,eng,0,2,0.0
