Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2020-2021,Group stage,6,2020-12-09,Manchester City,Marseille,eng,fr,3,0,1.0
2020-2021,Group stage,6,2020-12-09,Real Madrid,Gladbach,es,de,2,0,1.0
2020-2021,Group stage,6,2020-12-09,Bayern Munich,Loko Moscow,de,ru,2,0,1.0
2020-2021,Group stage,6,2020-12-09,RB Salzburg,Atlético Madrid,at,es,0,2,0.0
2020-2021,Group stage,6,2020-12-09,Inter,Shakhtar,it,ua,0,0,0.5
2020-2021,Group stage,6,2020-12-09,Olympiacos,Porto,gr,pt,0,2,0.0
2020-2021,Round of 16,,2021-02-16,Barcelona,Paris S-G,es,fr,1,4,0.0
2020-2021,Round of 16,,2021-02-16,RB Leipzig,Liverpool,de,eng,0,2,0.0
2020-2021,Round of 16,,2021-02-17,Porto,Juventus,pt,it,2,1,1.0
2020-2021,Round of 16,,2021-02-17,Sevilla,Dortmund,es,de,2,3,0.0
2020-2021,Round of 16,,2021-02-23,Lazio,Bayern Munich,it,de,1,4,0.0
2020-2021,Round of 16,,2021-02-23,Atlético Madrid,Chelsea,es,eng,0,1,0.0
2020-2021,Round of 16,,2021-02-24,Gladbach,Manchester City,de,eng,0,2,0.0
2020-2021,Round of 16,,2021-02-24,Atalanta,Real Madrid,it,es,0,1,0.0
2020-2021,Round of 16,,2021-03-09,Juventus,Porto,it,pt,3,2,1.0
2020-2021,Round of 16,,2021-03-09,Dortmund,Sevilla,de,es,2,2,0.5
2020-2021,Round of 16,,2021-03-10,Liverpool,RB Leipzig,eng,de,2,0,1.0
2020-2021,Round of 16,,2021-03-10,Paris S-G,Barcelona,fr,es,1,1,0.5
2020-2021,Round of 16,,2021-03-16,Manchester City,Gladbach,eng,de,2,0,1.0
2020-2021,Round of 16,,2021-03-16,Real Madrid,Atalanta,es,it,3,1,1.0
2020-2021,Round of 16,,2021-03-17,Chelsea,Atlético Madrid,eng,es,2,0,1.0
2020-2021,Round of 16,,2021-03-17,Bayern Munich,Lazio,de,it,2,1,1.0
2020-2021,Quarter-finals,,2021-04-06,Manchester City,Dortmund,eng,de,2,1,1.0
2020-2021,Quarter-finals,,2021-04-06,Real Madrid,Liverpool,es,eng,3,1,1.0
2020-2021,Quarter-finals,,2021-04-07,Porto,Chelsea,pt,eng,0,2,0.0
2020-2021,Quarter-finals,,2021-04-07,Bayern Munich,Paris S-G,de,fr,2,3,0.0
2020-2021,Quarter-finals,,2021-04-13,Chelsea,Porto,eng,pt,0,1,0.0
2020-2021,Quarter-finals,,2021-04-13,Paris S-G,Bayern Munich,fr,de,0,1,0.0
2020-2021,Quarter-finals,,2021-04-14,Liverpool,Real Madrid,eng,es,0,0,0.5
2020-2021,Quarter-finals,,2021-04-14,Dortmund,Manchester City,de,eng,1,2,0.0
2020-2021,Semi-finals,,2021-04-27,Real Madrid,Chelsea,es,eng,1,1,0.5
2020-2021,Semi-finals,,2021-04-28,Paris S-G,Manchester City,fr,eng,1,2,0.0
2020-2021,Semi-finals,,2021-05-04,Manchester City,Paris S-G,eng,fr,2,0,1.0
2020-2021,Semi-finals,,2021-05-05,Chelsea,Real Madrid,eng,es,2,0,1.0
2020-2021,Final,,2021-05-29,Manchester City,Chelsea,eng,eng,0,1,0.0
