Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
1991-1992,Group stage,4,1992-03-18,Sampdoria,Anderlecht,it,be,2,0,1.0
1991-1992,Group stage,4,1992-03-18,Sparta Prague,Benfica,cz,pt,1,1,0.5
1991-1992,Group stage,4,1992-03-18,Barcelona,Dynamo Kyiv,es,ua,3,0,1.0
1991-1992,Group stage,5,1992-04-01,Red Star,Sampdoria,rs,it,1,3,0.0
1991-1992,Group stage,5,1992-04-01,Panathinaikos,Anderlecht,gr,be,0,0,0.5
1991-1992,Group stage,5,1992-04-01,Sparta Prague,Barcelona,cz,es,1,0,1.0
1991-1992,Group stage,5,1992-04-01,Benfica,Dynamo Kyiv,pt,ua,5,0,1.0
1991-1992,Group stage,6,1992-04-15,Anderlecht,Red Star,be,rs,3,2,1.0
1991-1992,Group stage,6,1992-04-15,Barcelona,Benfica,es,pt,2,1,1.0
1991-1992,Group stage,6,1992-04-15,Sampdoria,Panathinaikos,it,gr,1,1,0.5
1991-1992,Group stage,6,1992-04-15,Dynamo Kyiv,Sparta Prague,ua,cz,1,0,1.0
1991-1992,Final,,1992-05-20,Sampdoria,Barcelona,it,es,0,1,0.0
