Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2021-2022,Round of 16,,2022-02-22,Villarreal,Juventus,es,it,1,1,0.5
2021-2022,Round of 16,,2022-02-23,Benfica,Ajax,pt,nl,2,2,0.5
2021-2022,Round of 16,,2022-02-23,Atlético Madrid,Manchester Utd,es,eng,1,1,0.5
2021-2022,Round of 16,,2022-03-08,Liverpool,Inter,eng,it,0,1,1.0
2021-2022,Round of 16,,2022-03-08,Bayern Munich,RB Salzburg,de,at,7,1,0.0
2021-2022,Round of 16,,2022-03-09,Manchester City,Sporting CP,eng,pt,0,0,0.5
2021-2022,Round of 16,,2022-03-09,Real Madrid,Paris S-G,es,fr,3,1,0.0
2021-2022,Round of 16,,2022-03-15,Manchester Utd,Atlético Madrid,eng,es,0,1,1.0
2021-2022,Round of 16,,2022-03-15,Ajax,Benfica,nl,pt,0,1,1.0
2021-2022,Round of 16,,2022-03-16,Lille,Chelsea,fr,eng,1,2,1.0
2021-2022,Round of 16,,2022-03-16,Juventus,Villarreal,it,es,0,3,1.0
2021-2022,Quarter-finals,,2022-04-05,Benfica,Liverpool,pt,eng,1,3,1.0
2021-2022,Quarter-finals,,2022-04-05,Manchester City,Atlético Madrid,eng,es,1,0,0.0
2021-2022,Quarter-finals,,2022-04-06,Chelsea,Real Madrid,eng,es,1,3,1.0
2021-2022,Quarter-finals,,2022-04-06,Villarreal,Bayern Munich,es,de,1,0,0.0
2021-2022,Quarter-finals,,2022-04-12,Bayern Munich,Villarreal,de,es,1,1,0.5
2021-2022,Quarter-finals,,2022-04-12,Real Madrid,Chelsea,es,eng,2,3,1.0
2021-2022,Quarter-finals,,2022-04-13,Liverpool,Benfica,eng,pt,3,3,0.5
2021-2022,Quarter-finals,,2022-04-13,Atlético Madrid,Manchester City,es,eng,0,0,0.5
2021-2022,Semi-finals,,2022-04-26,Manchester City,Real Madrid,eng,es,4,3,0.0
2021-2022,Semi-finals,,2022-04-27,Liverpool,Villarreal,eng,es,2,0,0.0
2021-2022,Semi-finals,,2022-05-03,Villarreal,Liverpool,es,eng,2,3,1.0
2021-2022,Semi-finals,,2022-05-04,Real Madrid,Manchester City,es,eng,3,1,0.0
2021-2022,Final,,2022-05-28,Liverpool,Real Madrid,eng,es,0,1,1.0
