Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2000-2001,First group stage,5,2000-10-25,Olympiacos,Valencia,gr,es,1,0,1.0
2000-2001,First group stage,5,2000-10-25,Real Madrid,Sporting CP,es,pt,4,0,1.0
2000-2001,First group stage,5,2000-10-25,Heerenveen,Lyon,nl,fr,0,2,0.0
2000-2001,First group stage,5,2000-10-25,Monaco,Galatasaray,fr,tr,4,2,1.0
2000-2001,First group stage,6,2000-11-07,Rangers,Monaco,sct,fr,2,2,0.5
2000-2001,First group stage,6,2000-11-07,Shakhtar Donetsk,Arsenal,ua,eng,3,0,1.0
2000-2001,First group stage,6,2000-11-07,Sparta Prague,Lazio,cz,it,0,1,0.0
2000-2001,First group stage,6,2000-11-07,Sporting CP,Leverkusen,pt,de,0,0,0.5
2000-2001,First group stage,6,2000-11-07,Spartak Moscow,Real Madrid,ru,es,1,0,1.0
2000-2001,First group stage,6,2000-11-07,Lyon,Olympiacos,fr,gr,1,0,1.0
2000-2001,First group stage,6,2000-11-07,Valencia,Heerenveen,es,nl,1,1,0.5
2000-2001,First group stage,6,2000-11-07,Galatasaray,Sturm Graz,tr,at,2,2,0.5
2000-2001,First group stage,6,2000-11-08,Helsingborg,Paris S-G,se,fr,1,1,0.5
2000-2001,First group stage,6,2000-11-08,PSV Eindhoven,Anderlecht,nl,be,2,3,0.0
2000-2001,First group stage,6,2000-11-08,Manchester Utd,Dynamo Kyiv,eng,ua,1,0,1.0
2000-2001,First group stage,6,2000-11-08,Hamburger SV,La Coruña,de,es,1,1,0.5
2000-2001,First group stage,6,2000-11-08,Rosenborg,Bayern Munich,no,de,1,1,0.5
2000-2001,First group stage,6,2000-11-08,Barcelona,Beşiktaş,es,tr,5,0,1.0
2000-2001,First group stage,6,2000-11-08,Milan,Leeds United,it,eng,1,1,0.5
2000-2001,First group stage,6,2000-11-08,Panathinaikos,Juventus,gr,it,3,1,1.0
2000-2001,Second group stage,7,2000-11-21,Milan,Galatasaray,it,tr,2,2,0.5
2000-2001,Second group stage,7,2000-11-21,Manchester Utd,Panathinaikos,eng,gr,3,1,1.0
2000-2001,Second group stage,7,2000-11-21,Paris S-G,La Coruña,fr,es,1,3,0.0
2000-2001,Second group stage,7,2000-11-21,Valencia,Sturm Graz,es,at,2,0,1.0
2000-2001,Second group stage,7,2000-11-22,Leeds United,Real Madrid,eng,es,0,2,0.0
2000-2001,Second group stage,7,2000-11-22,Anderlecht,Lazio,be,it,1,0,1.0
2000-2001,Second group stage,7,2000-11-22,Spartak Moscow,Arsenal,ru,eng,4,1,1.0
2000-2001,Second group stage,7,2000-11-22,Bayern Munich,Lyon,de,fr,1,0,1.0
2000-2001,Second group stage,8,2000-12-05,Lyon,Spartak Moscow,fr,ru,3,0,1.0
2000-2001,Second group stage,8,2000-12-05,Arsenal,Bayern Munich,eng,de,2,2,0.5
2000-2001,Second group stage,8,2000-12-05,Real Madrid,Anderlecht,es,be,4,1,1.0
2000-2001,Second group stage,8,2000-12-05,Lazio,Leeds United,it,eng,0,1,0.0
2000-2001,Second group stage,8,2000-12-06,Galatasaray,Paris S-G,tr,fr,1,0,1.0
2000-2001,Second group stage,8,2000-12-06,Panathinaikos,Valencia,gr,es,0,0,0.5
2000-2001,Second group stage,8,2000-12-06,La Coruña,Milan,es,it,0,1,0.0
2000-2001,Second group stage,8,2000-12-06,Sturm Graz,Manchester Utd,at,eng,0,2,0.0
2000-2001,Second group stage,9,2001-02-13,Lyon,Arsenal,fr,eng,0,1,0.0
2000-2001,Second group stage,9,2001-02-13,Leeds United,Anderlecht,eng,be,2,1,1.0
2000-2001,Second group stage,9,2001-02-13,Real Madrid,Lazio,es,it,3,2,1.0
2000-2001,Second group stage,9,2001-02-13,Bayern Munich,Spartak Moscow,de,ru,1,0,1.0
2000-2001,Second group stage,9,2001-02-14,Valencia,Manchester Utd,es,eng,0,0,0.5
2000-2001,Second group stage,9,2001-02-14,Milan,Paris S-G,it,fr,1,1,0.5
2000-2001,Second group stage,9,2001-02-14,Galatasaray,La Coruña,tr,es,1,0,1.0
2000-2001,Second group stage,9,2001-02-14,Sturm Graz,Panathinaikos,at,gr,2,0,1.0
2000-2001,Second group stage,10,2001-02-20,Panathinaikos,Sturm Graz,gr,at,1,2,0.0
2000-2001,Second group stage,10,2001-02-20,La Coruña,Galatasaray,es,tr,2,0,1.0
2000-2001,Second group stage,10,2001-02-20,Paris S-G,Milan,fr,it,1,1,0.5
2000-2001,Second group stage,10,2001-02-20,Manchester Utd,Valencia,eng,es,1,1,0.5
2000-2001,Second group stage,10,2001-02-21,Spartak Moscow,Bayern Munich,ru,de,0,3,0.0
2000-2001,Second group stage,10,2001-02-21,Anderlecht,Leeds United,be,eng,1,4,0.0
2000-2001,Second group stage,10,2001-02-21,Arsenal,Lyon,eng,fr,1,1,0.5
2000-2001,Second group stage,10,2001-02-21,Lazio,Real Madrid,it,es,2,2,0.5
2000-2001,Second group stage,11,2001-03-06,Arsenal,Spartak Moscow,eng,ru,1,0,1.0
2000-2001,Second group stage,11,2001-03-06,Lazio,Anderlecht,it,be,2,1,1.0
2000-2001,Second group stage,11,2001-03-06,Real Madrid,Leeds United,es,eng,3,2,1.0
2000-2001,Second group stage,11,2001-03-06,Lyon,Bayern Munich,fr,de,3,0,1.0
2000-2001,Second group stage,11,2001-03-07,La Coruña,Paris S-G,es,fr,4,3,1.0
2000-2001,Second group stage,11,2001-03-07,Sturm Graz,Valencia,at,es,0,5,0.0
2000-2001,Second group stage,11,2001-03-07,Galatasaray,Milan,tr,it,2,0,1.0
2000-2001,Second group stage,11,2001-03-07,Panathinaikos,Manchester Utd,gr,eng,1,1,0.5
2000-2001,Second group stage,12,2001-03-13,Valencia,Panathinaikos,es,gr,2,1,1.0
2000-2001,Second group stage,12,2001-03-13,Manchester Utd,Sturm Graz,eng,at,3,0,1.0
2000-2001,Second group stage,12,2001-03-13,Paris S-G,Galatasaray,fr,tr,2,0,1.0
2000-2001,Second group stage,12,2001-03-13,Milan,La Coruña,it,es,1,1,0.5
2000-2001,Second group stage,12,2001-03-14,Spartak Moscow,Lyon,ru,fr,1,1,0.5
2000-2001,Second group stage,12,2001-03-14,Leeds United,Lazio,eng,it,3,3,0.5
2000-2001,Second group stage,12,2001-03-14,Anderlecht,Real Madrid,be,es,2,0,1.0
2000-2001,Second group stage,12,2001-03-14,Bayern Munich,Arsenal,de,eng,1,0,1.0
2000-2001,Quarter-finals,,2001-04-03,Galatasaray,Real Madrid,tr,es,3,2,1.0
2000-2001,Quarter-finals,,2001-04-03,Manchester Utd,Bayern Munich,eng,de,0,1,0.0
2000-2001,Quarter-finals,,2001-04-04,Arsenal,Valencia,eng,es,2,1,1.0
2000-2001,Quarter-finals,,2001-04-04,Leeds United,La Coruña,eng,es,3,0,1.0
2000-2001,Quarter-finals,,2001-04-17,Valencia,Arsenal,es,eng,1,0,1.0
2000-2001,Quarter-finals,,2001-04-17,La Coruña,Leeds United,es,eng,2,0,1.0
2000-2001,Quarter-finals,,2001-04-18,Real Madrid,Galatasaray,es,tr,3,0,1.0
2000-2001,Quarter-finals,,2001-04-18,Bayern Munich,Manchester Utd,de,eng,2,1,1.0
2000-2001,Semi-finals,,2001-05-01,Real Madrid,Bayern Munich,es,de,0,1,0.0
2000-2001,Semi-finals,,2001-05-02,Leeds United,Valencia,eng,es,0,0,0.5
2000-2001,Semi-finals,,2001-05-08,Valencia,Leeds United,es,eng,3,0,1.0
2000-2001,Semi-finals,,2001-05-09,Bayern Munich,Real Madrid,de,es,2,1,1.0
2000-2001,Final,,2001-05-23,Bayern Munich,Valencia,de,es,1,1,0.5
