Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
1996-1997,Group stage,6,1996-12-04,Rapid Wien,Manchester Utd,at,eng,0,2,0.0
1996-1997,Group stage,6,1996-12-04,Dortmund,Steaua,de,ro,5,3,1.0
1996-1997,Group stage,6,1996-12-04,Göteborg,Porto,se,pt,0,2,0.0
1996-1997,Group stage,6,1996-12-04,Grasshopper,Ajax,ch,nl,0,1,0.0
1996-1997,Group stage,6,1996-12-04,Atlético Madrid,Widzew Łódź,es,pl,1,0,1.0
1996-1997,Group stage,6,1996-12-04,Auxerre,Rangers,fr,sct,2,1,1.0
1996-1997,Group stage,6,1996-12-04,Juventus,Fenerbahçe,it,tr,2,0,1.0
1996-1997,Quarter-finals,,1997-03-05,Manchester Utd,Porto,eng,pt,4,0,1.0
1996-1997,Quarter-finals,,1997-03-05,Ajax,Atlético Madrid,nl,es,1,1,0.5
1996-1997,Quarter-finals,,1997-03-05,Dortmund,Auxerre,de,fr,3,1,1.0
1996-1997,Quarter-finals,,1997-03-05,Rosenborg,Juventus,no,it,1,1,0.5
1996-1997,Quarter-finals,,1997-03-19,Auxerre,Dortmund,fr,de,0,1,0.0
1996-1997,Quarter-finals,,1997-03-19,Atlético Madrid,Ajax,es,nl,2,3,0.0
1996-1997,Quarter-finals,,1997-03-19,Porto,Manchester Utd,pt,eng,0,0,0.5
1996-1997,Quarter-finals,,1997-03-19,Juventus,Rosenborg,it,no,2,0,1.0
1996-1997,Semi-finals,,1997-04-09,Ajax,Juventus,nl,it,1,2,0.0
1996-1997,Semi-finals,,1997-04-09,Dortmund,Manchester Utd,de,eng,1,0,1.0
1996-1997,Semi-finals,,1997-04-23,Manchester Utd,Dortmund,eng,de,0,1,0.0
1996-1997,Semi-finals,,1997-04-23,Juventus,Ajax,it,nl,4,1,1.0
1996-1997,Final,,1997-05-28,Dortmund,Juventus,de,it,3,1,1.0
