,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
191,2018-03-15,Viktoria Plzeň,Sporting CP,cz,pt,2.0,1.0,0.0
192,2018-03-15,Athletic Club,Marseille,es,fr,1.0,2.0,1.0
193,2018-03-15,Dynamo Kyiv,Lazio,ua,it,0.0,2.0,1.0
194,2018-03-15,Arsenal,Milan,eng,it,3.0,1.0,0.0
195,2018-03-15,Zenit,RB Leipzig,ru,de,1.0,1.0,0.5
196,2018-03-15,Lyon,CSKA Moscow,fr,ru,2.0,3.0,1.0
197,2018-03-15,RB Salzburg,Dortmund,at,de,0.0,0.0,0.5
198,2018-04-05,Arsenal,CSKA Moscow,eng,ru,4.0,1.0,0.0
199,2018-04-05,RB Leipzig,Marseille,de,fr,1.0,0.0,0.0
200,2018-04-05,Atlético Madrid,Sporting CP,es,pt,2.0,0.0,0.0
201,2018-04-05,Lazio,RB Salzburg,it,at,4.0,2.0,0.0
202,2018-04-12,Sporting CP,Atlético Madrid,pt,es,1.0,0.0,0.0
203,2018-04-12,RB Salzburg,Lazio,at,it,4.0,1.0,0.0
204,2018-04-12,Marseille,RB Leipzig,fr,de,5.0,2.0,0.0
205,2018-04-12,CSKA Moscow,Arsenal,ru,eng,2.0,2.0,0.5
206,2018-04-26,Arsenal,Atlético Madrid,eng,es,1.0,1.0,0.5
207,2018-04-26,Marseille,RB Salzburg,fr,at,2.0,0.0,0.0
208,2018-05-03,Atlético Madrid,Arsenal,es,eng,1.0,0.0,0.0
209,2018-05-03,RB Salzburg,Marseille,at,fr,2.0,1.0,0.0
210,2018-05-16,Marseille,Atlético Madrid,fr,es,0.0,3.0,1.0
