,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
166,2019-02-20,Sevilla,Lazio,es,it,2.0,0.0,0.0
167,2019-02-21,Arsenal,BATE Borisov,eng,by,3.0,0.0,0.0
168,2019-02-21,Napoli,Zürich,it,ch,2.0,0.0,0.0
169,2019-02-21,Eint Frankfurt,Shakhtar,de,ua,4.0,1.0,0.0
170,2019-02-21,Valencia,Celtic,es,sct,1.0,0.0,0.0
171,2019-02-21,RB Salzburg,Club Brugge,at,be,4.0,0.0,0.0
172,2019-02-21,Dinamo Zagreb,Viktoria Plzeň,hr,cz,3.0,0.0,0.0
173,2019-02-21,Villarreal,Sporting CP,es,pt,1.0,1.0,0.5
174,2019-02-21,Benfica,Galatasaray,pt,tr,0.0,0.0,0.5
175,2019-02-21,Chelsea,Malmö,eng,se,3.0,0.0,0.0
176,2019-02-21,Zenit,Fenerbahçe,ru,tr,3.0,1.0,0.0
177,2019-02-21,Genk,Slavia Prague,be,cz,1.0,4.0,1.0
178,2019-02-21,Betis,Rennes,es,fr,1.0,3.0,1.0
179,2019-02-21,Inter,Rapid Wien,it,at,4.0,0.0,0.0
180,2019-02-21,Leverkusen,Krasnodar,de,ru,1.0,1.0,0.5
181,2019-02-21,Dynamo Kyiv,Olympiacos,ua,gr,1.0,0.0,0.0
182,2019-03-07,Rennes,Arsenal,fr,eng,3.0,1.0,0.0
183,2019-03-07,Sevilla,Slavia Prague,es,cz,2.0,2.0,0.5
184,2019-03-07,Dinamo Zagreb,Benfica,hr,pt,1.0,0.0,0.0
185,2019-03-07,Eint Frankfurt,Inter,de,it,0.0,0.0,0.5
186,2019-03-07,Chelsea,Dynamo Kyiv,eng,ua,3.0,0.0,0.0
187,2019-03-07,Zenit,Villarreal,ru,es,1.0,3.0,1.0
188,2019-03-07,Valencia,Krasnodar,es,ru,2.0,1.0,0.0
189,2019-03-07,Napoli,RB Salzburg,it,at,3.0,0.0,0.0
190,2019-03-14,RB Salzburg,Napoli,at,it,3.0,1.0,0.0
191,2019-03-14,Dynamo Kyiv,Chelsea,ua,eng,0.0,5.0,1.0
192,2019-03-14,Benfica,Dinamo Zagreb,pt,hr,3.0,0.0,0.0
193,2019-03-14,Arsenal,Rennes,eng,fr,3.0,0.0,0.0
194,2019-03-14,Krasnodar,Valencia,ru,es,1.0,1.0,0.5
195,2019-03-14,Slavia Prague,Sevilla,cz,es,4.0,3.0,0.0
196,2019-03-14,Inter,Eint Frankfurt,it,de,0.0,1.0,1.0
197,2019-03-14,Villarreal,Zenit,es,ru,2.0,1.0,0.0
198,2019-04-11,Arsenal,Napoli,eng,it,2.0,0.0,0.0
199,2019-04-11,Benfica,Eint Frankfurt,pt,de,4.0,2.0,0.0
200,2019-04-11,Slavia Prague,Chelsea,cz,eng,0.0,1.0,1.0
201,2019-04-11,Villarreal,Valencia,es,es,1.0,3.0,1.0
202,2019-04-18,Chelsea,Slavia Prague,eng,cz,4.0,3.0,0.0
203,2019-04-18,Eint Frankfurt,Benfica,de,pt,2.0,0.0,0.0
204,2019-04-18,Napoli,Arsenal,it,eng,0.0,1.0,1.0
205,2019-04-18,Valencia,Villarreal,es,es,2.0,0.0,0.0
206,2019-05-02,Arsenal,Valencia,eng,es,3.0,1.0,0.0
207,2019-05-02,Eint Frankfurt,Chelsea,de,eng,1.0,1.0,0.5
208,2019-05-09,Chelsea,Eint Frankfurt,eng,de,1.0,1.0,0.5
209,2019-05-09,Valencia,Arsenal,es,eng,2.0,4.0,1.0
210,2019-05-29,Chelsea,Arsenal,eng,eng,4.0,1.0,0.0
